fid,Hg_con_PPB,Species,Location type,Forest type,Location type_1,time_bnds_1,Land cover/use,SoilQualityData; Nutrient availability,SoilQualityData; Excess salts,SoilQualityData; Workability,SoilQualityData; Toxicity,SoilQualityData; Rooting contitions,SoilQualityData; Oxygen availability to roots,SoilQualityData; Nutrient retention capacity,SoilLandCoverData; barren/very sparsely vegetated land,SoilLandCoverData; grass/scrub/woodland,"SoilLandCoverData; forest land, calibrated to FRA2000 land statistics",SoilLandCoverData; rain-fed cultivated land,"SoilLandCoverData; irrigated cultivated land, according to GMIA 4.0",SoilLandCoverData; total cultivated land,SoilLandCoverData; mapped water bodies,SoilLandCoverData; built-up land (residential and infrastructure),10m_Elevation
2717,43.9," beech, maple",remote,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.943696976,90.92570496,0,0.1305985,0.1305985,0,0,647
2718,37.6,"oak, maple, hickory, cherry",remote,Decidous,remote,,2,2,1,1,1,1,1,1,0,6.658498287,67.04218292,18.94884872,0.039569411,18.98841858,0,7.310900211,254
2719,46," oak, maple, beech, cherry ",remote,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.735419273,88.80828094,0,0.002333503,0.002333503,0,2.453966379,669
2720,50.3,"oak, hickory, sweetgum, pine",remote,Mixed,remote,,20,3,1,1,1,1,2,3,0,5.425580978,55.15454865,0.912995636,0.06047494,0.973470569,38,0.446399987,3
2721,43.9,"maple, poplar, birch, pine, hemlock",remote,Mixed,remote,,6,3,1,1,1,1,1,2,0,38.3931427,61.6068573,0,0,0,0,0,1140
2722,38.6," birch, locust, oak, pine",remote,Mixed,remote,,6,3,1,1,1,1,1,2,0,27.40242195,62.4049263,9.310413361,0.079137541,9.389551163,0,0.80309993,561
2723,38.6,"birch, maple, beech, hemlock, spruce",remote,Mixed,remote,,2,2,1,3,1,3,1,2,0,8.885678291,90.33592224,0,0.105688304,0.105688304,0,0.672711611,289
2724,29," birch, maple, aspen, fir",remote,Mixed,remote,,6,3,1,1,1,1,2,3,0,8.60127449,88.73934937,2.528479338,0.070896313,2.599375725,0,0.059999999,447
2725,39.1,"cottonwood, maple, oak, elm",remote,Decidous,remote,,6,1,1,1,1,1,1,1,0,6.026391506,59.28746796,26.82772636,4.270214081,31.09794044,0,3.588200092,307
2726,38.6," pine, fir, spruce",remote,coniferous,remote,,4,3,1,1,1,1,1,3,0,6.973493576,70.89570618,0,0.086043023,0.086043023,21.97060013,0.074156977,511
2727,53.5,"oak, basswood, ash, elm",remote,Decidous,remote,,4,1,1,1,1,1,2,1,0,2.858168125,24.40215302,52.85512161,0.457959205,53.31307983,17.85759926,1.568999887,276
2728,40.1,"birch,?maple,?beech,?hemlock,?spruce??",remote,Mixed,remote,,2,2,1,1,1,1,1,2,0,9.906568527,88.13867188,1.36792624,0.000533526,1.368459821,0,0.586300015,851
2729,8,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2730,30,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2731,35,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2732,1,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2733,0.5,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2734,15,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2735,7,Red Alder,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2736,43,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2737,15,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2738,65,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2739,19,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2740,2,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2741,27,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2742,20,Douglas Fir,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,8.94391346,90.92798615,0,0,0,0,0.128100008,920
2743,4,Liquidambar styraciXua,remote,Decidous,remote,,2,3,1,1,1,1,1,2,0,7.239776134,75.05716705,15.907197,0.093360253,16.00055695,0,1.702499986,293
2744,7,Liquidambar styraciXua,remote,Decidous,remote,,4,3,1,1,1,1,1,2,0,15.02271557,60.17653656,12.91542435,0.231023207,13.14644718,0,11.65430069,146
2745,18,Pinus taeda,remote,coniferous,remote,,4,3,1,1,1,1,1,2,0,15.02271557,60.17653656,12.91542435,0.231023207,13.14644718,0,11.65430069,146
2746,56.9,American beech,remote,decidous,remote,,2,2,1,3,1,3,1,2,0,9.064939499,89.89098358,0.935451865,0.000625129,0.936076999,0,0.108000003,567
2747,39,red spruce,remote,coniferous,remote,,2,2,1,3,1,3,1,2,0,9.064939499,89.89098358,0.935451865,0.000625129,0.936076999,0,0.108000003,567
2748,24.4,Douglas fir,remote,coniferous,remote,,4,1,1,1,1,1,1,1,0,8.502710342,86.44248962,0,0,0,0,5.054800034,316
2749,17.3,aspen,remote,Decidous,remote,,4,1,1,1,1,1,1,1,0,8.502710342,86.44248962,0,0,0,0,5.054800034,316
2750,424,Dicranum montanum,remote,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2751,19.7,Jeffrey pine,remote,Coniferous,remote,,4,3,1,1,1,1,1,2,11,9.032360077,79.96623993,0,0,0,0,0.0014,2747
2752,18.5,Jeffrey pine,remote,Coniferous,remote,,4,3,1,1,1,1,1,2,11,9.032360077,79.96623993,0,0,0,0,0.0014,2747
2753,2.9,Jeffrey pine,remote,Coniferous,remote,,4,3,1,1,1,1,1,2,11,9.032360077,79.96623993,0,0,0,0,0.0014,2747
2754,12.5,Jeffrey pine,remote,Coniferous,remote,,4,3,1,1,1,1,1,2,11,9.032360077,79.96623993,0,0,0,0,0.0014,2747
2755,81.3,Jeffrey pine,remote,Coniferous,remote,,4,3,1,1,1,1,1,2,11,9.032360077,79.96623993,0,0,0,0,0.0014,2747
2756,63.6,Jeffrey pine,remote,Coniferous,remote,,4,4,2,3,2,3,2,3,5.596699715,3.74034214,38.0260582,0,0,0,35.76309967,16.87380028,2222
2757,19.4,Jeffrey pine,remote,Coniferous,remote,,4,4,2,3,2,3,2,3,5.596699715,3.74034214,38.0260582,0,0,0,35.76309967,16.87380028,2222
2758,2.3,Jeffrey pine,remote,Coniferous,remote,,4,4,2,3,2,3,2,3,5.596699715,3.74034214,38.0260582,0,0,0,35.76309967,16.87380028,2222
2759,15.2,Jeffrey pine,remote,Coniferous,remote,,4,4,2,3,2,3,2,3,5.596699715,3.74034214,38.0260582,0,0,0,35.76309967,16.87380028,2222
2760,91.4,Jeffrey pine,remote,Coniferous,remote,,4,4,2,3,2,3,2,3,5.596699715,3.74034214,38.0260582,0,0,0,35.76309967,16.87380028,2222
2761,54.5,Wyoming big sagebrush,remote,shrub,remote,,12,1,2,1,1,1,1,1,19.94333649,62.46715546,3.119006157,0,0,0,0,14.47049999,1447
2762,21.9,Wyoming big sagebrush,remote,shrub,remote,,12,1,2,1,1,1,1,1,19.94333649,62.46715546,3.119006157,0,0,0,0,14.47049999,1447
2763,95.8,Wyoming big sagebrush,remote,shrub,remote,,12,1,2,1,1,1,1,1,19.94333649,62.46715546,3.119006157,0,0,0,0,14.47049999,1447
2764,58.8,softwoods,remote,coniferous,remote,,4,3,1,1,1,1,1,3,0,11.5280571,74.43256378,0.235970855,0.03135854,0.267329395,12.96660042,0.805449128,70
2765,41.7,mixed,remote,Mixed,remote,,4,3,1,1,1,1,1,3,0,11.5280571,74.43256378,0.235970855,0.03135854,0.267329395,12.96660042,0.805449128,70
2766,40.6,scrub,remote,shrub,remote,,4,3,1,1,1,1,1,3,0,11.5280571,74.43256378,0.235970855,0.03135854,0.267329395,12.96660042,0.805449128,70
2767,31.6,hardwoods,remote,Decidous,remote,,4,3,1,1,1,1,1,3,0,11.5280571,74.43256378,0.235970855,0.03135854,0.267329395,12.96660042,0.805449128,70
2768,161,"fire, logging",remote,coniferous,remote,,2,1,1,4,1,4,1,1,0,9.86271286,89.52436066,0.608244359,0.004682072,0.612926424,0,0,606
2769,500,/,local industries,/,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2770,60,Maple,local industries,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2771,70,Cherry,local industries,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2772,70,Oak,local industries,Decidous,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2773,180,/,local industries,/,remote,,2,2,1,1,1,1,1,2,0,8.879833221,90.27646637,0,0.006626337,0.006626337,0,0.837073624,628
2774,47.1,maple,remote,Decidous,remote,,2,1,1,1,1,1,2,1,0,9.4862957,80.10786438,6.735904694,1.220034957,7.95593977,0.986900032,1.46299994,46
2775,32.5,maple,remote,Decidous,remote,,20,7,7,7,7,7,7,7,0,0,0,0,0,0,100,0,175
2776,29.7,black spruce,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2777,126,black spruce,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2778,4.9,black spruce,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2779,21.5,black spruce,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2780,38.3,Sphagnum,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2781,34.3,Sphagnum,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2782,1.6,Sphagnum,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2783,21,Sphagnum,remote,coniferous,remote,,6,2,1,1,1,1,1,2,0,8.496673584,86.3811264,0,0.004190353,0.004190353,4.992199898,0.125809655,424
2784,16.8,red pine,remote,coniferous,remote,,16,2,1,1,1,1,1,2,0,19.15828896,41.05517197,36.43613434,3.102406979,39.53853989,0,0.247999981,374
2785,3.1,red pine,remote,coniferous,remote,,16,2,1,1,1,1,1,2,0,19.15828896,41.05517197,36.43613434,3.102406979,39.53853989,0,0.247999981,374
2786,24.1,red pine,remote,coniferous,remote,,6,2,1,1,1,1,1,1,0,8.916814804,84.31627655,0.358686447,0.04183707,0.400523514,5.965199947,0.401185185,412
2787,3.1,red pine,remote,coniferous,remote,,6,2,1,1,1,1,1,1,0,8.916814804,84.31627655,0.358686447,0.04183707,0.400523514,5.965199947,0.401185185,412
2788,28.3,red pine,remote,coniferous,remote,,16,1,1,1,1,1,1,1,0,4.365911484,41.66311264,34.71438217,1.775895953,36.49027634,4.18599987,13.29469967,293
2789,5.2,red pine,remote,coniferous,remote,,16,1,1,1,1,1,1,1,0,4.365911484,41.66311264,34.71438217,1.775895953,36.49027634,4.18599987,13.29469967,293
2790,20,Brazilian Pepper trees,remote,evergreen,remote,,15,3,1,1,1,1,3,3,4.999572754,85.12555695,5.866949081,0,0.007922483,0.007922483,4,0,4
2791,53.2,"American beech, hop-hornbeam, yellow birch, and white ash",remote,Decidous,remote,,2,2,1,3,1,3,1,2,0,8.885678291,90.33592224,0,0.105688304,0.105688304,0,0.672711611,289
2792,10,Saururus cernuus,remote,grass,remote,,2,1,1,1,1,1,3,1,0,7.530181408,78.71069336,6.169296741,0.00022821,6.169525146,7,0.589599967,6
2793,18,Pontederia cordata,remote,grass,remote,,4,1,1,1,1,1,2,1,0,10.15877724,87.77980804,2.058814287,0,2.058814287,0,0.0026,7
2794,8,Typha latifolia,remote,grass,remote,,2,1,1,1,1,1,2,1,0,8.942922592,90.9178772,0,0.036233239,0.036233239,0,0.102966763,11
2795,15,Peltandra virginica,remote,grass,remote,,2,1,1,1,1,1,3,1,0,7.530181408,78.71069336,6.169296741,0.00022821,6.169525146,7,0.589599967,6
2796,19,Sagittaria lancifolia,remote,grass,remote,,20,1,1,1,1,1,1,1,0,1.608046412,17.33180428,1.920879722,0.01506966,1.935949326,79,0.124200001,4
2797,14,Schoenoplectus acutus,remote,grass,remote,,4,1,1,1,1,1,2,1,0,6.054623604,57.59681702,0.221707463,0.000290698,0.221998155,35.96340179,0.163159221,2
2798,43,Cetraria cucullata ,remote,/,remote,,13,6,6,6,6,6,6,6,46.74999619,53.25000381,0,0,0,0,0,0,95
2799,56,Masonhalea richardsonii,remote,/,remote,,13,6,6,6,6,6,6,6,46.74999619,53.25000381,0,0,0,0,0,0,95
2800,55,Hylocomium splendens,remote,/,remote,,13,6,6,6,6,6,6,6,46.74999619,53.25000381,0,0,0,0,0,0,95
2801,112,Racomitrium lanuginosum,remote,/,remote,,13,6,6,6,6,6,6,6,46.74999619,53.25000381,0,0,0,0,0,0,95
2802,74,Cynodo,remote,grass,remote,,1,1,1,2,1,2,1,1,3.469299316,41.14063263,29.47649765,7.527234554,0.2092347,7.736469269,0,18.17710114,144
2803,24,Cynodo,remote,grass,remote,,1,1,1,2,1,2,1,1,3.469299316,41.14063263,29.47649765,7.527234554,0.2092347,7.736469269,0,18.17710114,144
2804,20,"Spartina alterniflora
(cordgrass)",remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2805,4,"Spartina alterniflora
(cordgrass)",remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2806,1470,"Spartina alterniflora
(cordgrass)",remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2807,170,"Spartina alterniflora
(cordgrass)",remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2808,80,Phragmites australis (common reed),remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2809,1,Phragmites australis (common reed),remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2810,1810,Phragmites australis (common reed),remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2811,80,Phragmites australis (common reed),remote,wetland-salt marsh,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2812,65,Loosestrife,remote,grass,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2813,39,Birch,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2814,31,Oak,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2815,41,Maple (Experiment 1 only),remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2816,39,Maple,remote,Decidous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2817,30,Cedar,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2818,24,Pine,remote,coniferous,remote,,4,2,1,1,1,1,1,2,0,9.538083076,37.09840393,45.19567108,3.458043098,48.65371323,1.958299994,2.751499891,280
2819,90,S. alterniflora,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2820,28,P. australis,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2821,22,S. alterniflora,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2822,12,P. australis,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2823,12,S. alterniflora,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2824,23,P. australis,remote,grass,salt marsh,,22,2,1,1,1,1,2,1,0,0.890661061,9.054931641,0,0.536440074,0.536440074,2,87.51796722,11
2825,40.4,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2826,17.3,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2827,24.7,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2828,25.7,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2829,29.1,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2830,36.1,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2831,34.7,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2832,31.1,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2833,25.2,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2834,30.7,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2835,21.9,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2836,16,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2837,14.9,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2838,18.2,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2839,19.4,Eelgrass (Zostera marina L.),remote,grass,salt marsh,,20,0,0,0,0,0,0,0,0,0,0,0,0.249683499,0.249683499,0,0,29
2840,90,Spartina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2841,180,Spattina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2842,140,Spattina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2843,20,Spattina alterniflora ,remote,grass,saltmarsh,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2844,20,Spattina alterniflora ,remote,grass,saltmarsh,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2845,20,Spattina alterniflora ,remote,grass,saltmarsh,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2846,170,Spattina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2847,220,Spattina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2848,200,Spattina alterniflora ,industries discharge effluents,grass,riverside,,20,0,0,0,0,0,0,0,0,0,0,0,0.00196051,0.00196051,0,0,4
2849,80,Spattina alterniflora ,remote,grass,saltmarsh,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2850,120,Spattina alterniflora ,remote,grass,saltmarsh,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2851,100,Spattina alterniflora ,remote,grass,/,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2852,644,Loblolly pine ,industries,coniferous,/,,4,1,1,1,1,1,4,1,0,8.946188927,90.95111084,0,0,0,0,0.102700002,7
2853,160,Loblolly pine ,industries,coniferous,/,,4,1,1,1,1,1,2,1,0,8.750079155,88.95732117,0,0.365631789,0.365631789,0,1.926967978,11
2854,193,Loblolly pine ,industries,coniferous,/,,4,3,1,1,1,1,2,2,0,9.150091171,88.92520142,0.035407901,1.026453972,1.061861873,0,0.862845898,38
2855,332,Loblolly pine ,industries,coniferous,/,,4,3,1,1,1,1,3,3,0,12.82925606,67.50114441,5.463386536,0.109413803,5.572800159,0,14.09679985,27
2856,462,Loblolly pine ,industries,coniferous,/,,4,1,1,1,1,1,2,1,0,12.61539936,77.18161011,0.441190988,0.01428812,0.455479115,4,5.747511387,4
2857,2,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,3,1,1,1,1,1,2,2.407231331,9.288747787,87.88232422,0,0.278896987,0.278896987,0,0.142799988,2228
2858,1.7,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,3,1,1,1,1,1,2,2.407231331,9.288747787,87.88232422,0,0.278896987,0.278896987,0,0.142799988,2228
2859,1.5,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,12,1,2,1,1,1,1,1,6.845405579,20.31890869,72.83568573,0,0,0,0,0,2044
2860,1.7,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,3,1,2,1,2,1,2,0,12.67782116,86.90089417,0.364484996,0,0.364484996,0,0.056799997,1867
2861,1.5,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,12,1,2,1,1,1,1,1,12.81785393,31.95197868,54.87134171,0.243525773,0,0.243525773,0,0.115299992,1669
2862,3.2,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,3,1,1,1,1,1,2,0,8.944514275,90.9340744,7.45E-09,0.121411301,0.121411309,0,0,2192
2863,3.5,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,3,1,1,1,1,1,2,0,14.97234726,84.89362335,1.49E-08,0.134029195,0.13402921,0,0,1777
2864,3.3,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,1,1,4,1,4,1,1,0,19.56890106,80.40982819,0,0.021270899,0.021270899,0,0,2030
2865,2.8,"Single Leaf Pinyon Pine (Pinus monophylla), Jeffrey Pine (Pinus jeffreyi), Ponderosa Pine (Pinus ponderosa), Western White Pine (Pinus monticola), Limber Pine (Pinus flexillis)",remote,coniferous,/,,4,1,1,2,2,2,1,1,21.52313232,47.90632629,22.30592918,3.610530853,0.636484981,4.247015953,4,0.0176,2170
2866,1.5,Singleleaf pinyon pine,remote,coniferous,/,,12,1,2,1,1,1,1,1,6.845405579,20.31890869,72.83568573,0,0,0,0,0,2044
2867,2.1,Singleleaf pinyon pine,remote,coniferous,/,,12,1,2,1,1,1,1,1,12.81785393,31.95197868,54.87134171,0.243525773,0,0.243525773,0,0.115299992,1669
