Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
785345,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Toolbar Display customization does not display properly in Sunbird 0.5, ---, --,normal
785811,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Lightning and Thunderbird display bugs on Mac OS X, ---, --,normal
786416,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Upgraded to Lightning 1.7 and Norton Antivirus killed it., ---, --,normal
786578,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,cannot synchronize my calendar, ---, --,normal
786640,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Google calendars do not read/write correctly using Provider for Google Calendar version 0.13 (Solution: Upgrade to version 0.16), ---, --,major
786645,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,All events disapear, ---, --,major
786951,Calendar,General,nobody,RESOLVED,DUPLICATE,Google calendar is empty since upgrade to Lightning 1.7, ---, --,normal
786962,Calendar,General,nobody,RESOLVED,WORKSFORME,Lightining doesn't update calendar on screen (yes on server) without thunderbird restart, ---, --,normal
786964,Calendar,General,nobody,RESOLVED,INVALID,Choosing end date for event resets start date (and viceversa), ---, --,normal
787000,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,WORKSFORME,when I change the day or time of a meeting does not send the mail with the upgrade to the participants, ---, --,major
787315,Calendar,Provider: GData,nobody,RESOLVED,INVALID,Freeze at startup, ---, --,critical
787339,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Support cursor keys in calendar days navigation, ---, --,normal
787350,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,No email send after invitation creation, ---, --,normal
787359,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,contact birthday calendar not displaying, ---, --,normal
787411,Calendar,General,nobody,RESOLVED,INVALID,Lightning Incompatibility, ---, --,normal
787648,Calendar,Provider: CalDAV,nobody,RESOLVED,INCOMPLETE,Some caldav events not shown anymore (Lightning 1.7 OSX), ---, --,normal
787772,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,[Feature-Request] Multiple calendar in own rows in day- and/or week-view, ---, --,normal
787918,Calendar,Provider: CalDAV,nobody,RESOLVED,WONTFIX,"Google Calendar in Lightning (CalDAV), no view of private and occupied event of users who shared their Google calendar.", ---, --,normal
788156,Calendar,Provider: CalDAV,nobody,RESOLVED,INVALID,Google CalDAV is not working anymore, ---, --,normal
788167,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,GData provider no longer works correctly after Mac Thunderbird/Lightning update, ---, --,normal
788678,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"All calendars report as ""momentarily unavailable""", ---, --,normal
789209,Calendar,Import and Export,nobody,RESOLVED,INCOMPLETE,calendar not understandable, ---, --,normal
789250,Calendar,Lightning Only,nobody,RESOLVED,INVALID,Calendar blank after upgrade to Thunderbird 15 and Lightning 1.7, ---, --,normal
789692,Calendar,Printing,nobody,RESOLVED,DUPLICATE,Lightning calendar print broken, ---, --,normal
789940,Calendar,Dialogs,nobody,RESOLVED,INVALID,Admin Login Failed, ---, --,critical
790638,Calendar,Website,nobody,RESOLVED,WONTFIX,[404] http://www.mozilla.org/projects/calendar/releases/lightning1.7.html, ---, --,normal
790694,Calendar,General,nobody,RESOLVED,INCOMPLETE,Remote calendars no longer working in 15.0, ---, --,normal
790704,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Support for rfc5785, ---, --,normal
790990,Calendar,Printing,nobody,RESOLVED,INCOMPLETE,Lightning printing blank page(s), ---, --,normal
791046,Calendar,Lightning Only,nobody,RESOLVED,INCOMPLETE,Unable to add/remove/edit categories, ---, --,normal
791116,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"On first install, the New Event window only shows its title bar", ---, --,normal
791488,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Google Calendar entries disappear after laptop resumes from sleep, ---, --,normal
791491,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,"Lightning w/GDATA Provider, Thunderbird 15 100% cpu time for ~90 secs on startup", ---, --,major
792194,Calendar,Dialogs,nobody,RESOLVED,WORKSFORME,"When modifying event with date/time picker in default home calendar, attendees do not get notified", ---, --,normal
792244,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,DUPLICATE,No email reply sent for calendar-meeting invites marked accepted/declined/tentative, ---, --,normal
792434,Calendar,General,nobody,RESOLVED,DUPLICATE,text/calendar not rendered, ---, --,normal
792602,Calendar,General,nobody,RESOLVED,INCOMPLETE,Thunderbird 15.01 with Lightning 1.7 locks up on Windows 7, ---, --,critical
793703,Calendar,General,nobody,RESOLVED,INCOMPLETE,Thunderbird 15 unresponsive when using lightning 1.7 and Provider for Google Calendar, ---, --,normal
793993,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,No invitation mails send to attendees with event in CalDAV-calendars, ---, --,normal
794363,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INVALID,Meeting request sent from Outlook2010 and Office365 is not displayed properly, ---, --,normal
794435,Calendar,General,nobody,RESOLVED,INVALID,wrong date, ---, --,normal
794447,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,september month name is showing wrong, ---, --,normal
794495,Calendar,Build Config,nobody,RESOLVED,WORKSFORME,"Windows build error: '!insertmacro: macro ""__WinVer_DefineOSTest"" requires 2 parameter(s), passed 3!' - Upgrade NSIS on build server", ---, --,blocker
794500,Calendar,Build Config,nobody,RESOLVED,FIXED,Lightning linux build error 'Requested 'gtk+-2.0 >= 2.18.0' but version of GTK+ is 2.10.4', ---, --,major
794628,Calendar,Internal Components,nobody,RESOLVED,FIXED,Console is flooded and trashed with calFilterProperties debug messages, ---, --,minor
794735,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,monday shows wrong, ---, --,normal
794745,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,november month shows wrong, ---, --,normal
794764,Calendar,General,nobody,RESOLVED,INVALID,november month shows wrong, ---, --,normal
794769,Calendar,General,nobody,RESOLVED,INVALID,april month shows invalid date, ---, --,minor
794774,Calendar,General,nobody,RESOLVED,INVALID,date not displayed correctly, ---, --,normal
794784,Calendar,General,nobody,RESOLVED,INVALID,February month  showing 30 days, ---, --,normal
794785,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,november month shows wrong, ---, --,minor
794793,Calendar,General,nobody,RESOLVED,INVALID,today is holiday, ---, --,normal
794797,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,november is december, ---, --,critical
794798,Calendar,General,nobody,RESOLVED,INVALID,september month name shows wrong, ---, --,normal
794800,Calendar,General,nobody,RESOLVED,INVALID,today is working day, ---, --,normal
794803,Calendar,General,nobody,RESOLVED,INVALID,November month shows wrong, ---, --,minor
794806,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,merch month, ---, --,minor
794808,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,thursday shows wrong, ---, --,normal
794809,Calendar,General,nobody,RESOLVED,INVALID,today is working day, ---, --,normal
794810,Calendar,General,nobody,RESOLVED,INVALID,november spelt wrongly, ---, --,normal
794812,Calendar,Security,nobody,RESOLVED,INVALID,time shown is wrong, ---, --,normal
794813,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,problem on leap years, ---, --,normal
794814,Calendar,General,nobody,RESOLVED,INVALID,september wrongly spelled, ---, --,normal
794815,Calendar,General,nobody,RESOLVED,INVALID,november spelt wrongly, ---, --,normal
794817,Calendar,General,nobody,RESOLVED,INVALID,november is three month, ---, --,normal
794824,Calendar,General,nobody,RESOLVED,INVALID,july month name shows wrong, ---, --,normal
794825,Calendar,General,nobody,RESOLVED,INVALID,2012 shows wrong year, ---, --,normal
794827,Calendar,Security,nobody,RESOLVED,INVALID,september month is shown wrong, ---, --,minor
794829,Calendar,General,nobody,RESOLVED,INVALID,Jun-28, ---, --,normal
794840,Calendar,Security,nobody,RESOLVED,INVALID,time shown is wrong, ---, --,normal
794844,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,november shows wrong, ---, --,normal
794850,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,wrong date displayed, ---, --,normal
794854,Calendar,General,nobody,RESOLVED,DUPLICATE,Jun-25, ---, --,normal
794864,Calendar,General,nobody,RESOLVED,INVALID,last month is novembr, ---, --,normal
794866,Calendar,General,nobody,RESOLVED,INVALID,september month issue, ---, --,normal
794867,Calendar,General,nobody,RESOLVED,INVALID,today is sunday, ---, --,normal
794870,Calendar,General,nobody,RESOLVED,INVALID,subash is bad, ---, --,normal
794874,Calendar,General,nobody,RESOLVED,INVALID,calendar festivals, ---, --,normal
794876,Calendar,General,nobody,RESOLVED,DUPLICATE,september shows incorrect, ---, --,normal
794877,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,september month name shows wrong, ---, --,normal
794879,Calendar,General,nobody,RESOLVED,INVALID,Date display error, ---, --,normal
794894,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,Ligntning with GoogleCalendar forgets events when the cache is enabled, ---, --,normal
794967,Calendar,Lightning Only,nobody,RESOLVED,INCOMPLETE,"Calendars disappear after time, restarting fixes temporarily", ---, --,normal
795220,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,"In test Management Tool, hkashdahsdasld", ---, --,normal
795420,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Attendees get the organizer (rather than attendee) view when editing a single instance of a recurring event, ---, --,normal
795835,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,when opening it is not showing the correct date, ---, --,normal
795857,Calendar,Printing,nobody,RESOLVED,DUPLICATE,Weekly View Calendar Printing getting wrong Monday date and Week number, ---, --,normal
796226,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Lightning 1.7 does not send invites from CalDAV Google calendar, ---, --,critical
796853,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Recurring Event with long duration hangs Lightning, ---, --,critical
797284,Calendar,Calendar Frontend,nobody,RESOLVED,INCOMPLETE,Calender colors disappeared in TB 15.0.1 in Today pane, ---, --,normal
797306,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,date not displaying correctly, ---, --,normal
797530,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Calendar items not displaying if not category not identified [Caused by Calendar Tweaks extension], ---, --,normal
797728,Calendar,General,nobody,RESOLVED,INVALID,september have 30 days only, ---, --,normal
797730,Calendar,General,nobody,RESOLVED,INVALID,error in display of date, ---, --,normal
797733,Calendar,General,nobody,RESOLVED,INVALID,october month name shows wrong, ---, --,normal
797738,Calendar,General,nobody,RESOLVED,INVALID,jobs are available in government institutes, ---, --,normal
797740,Calendar,General,nobody,RESOLVED,INVALID,showing october as november, ---, --,normal
797742,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,januvary month is not in list, ---, --,normal
797744,Calendar,General,nobody,RESOLVED,INVALID,Decembr shows incorrect spelling, ---, --,normal
797785,Calendar,General,nobody,RESOLVED,INVALID,calender error, ---, --,normal
797849,Calendar,Lightning Only,nobody,RESOLVED,WONTFIX,Weather Forecast in Weekview, ---, --,normal
797855,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Lightning prints only first day of several-day event, ---, --,normal
798296,Calendar,Website,nobody,RESOLVED,DUPLICATE,Confusing Documentation / Websites / Version-Numbers, ---, --,normal
798475,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Fail to display shared google calendars, ---, --,normal
798745,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,navigation is not found, ---, --,normal
798796,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,No more colors in events since a few days (lightning+thundebird), ---, --,normal
798941,Calendar,General,nobody,RESOLVED,INVALID,today is holiday or not, ---, --,normal
799047,Calendar,General,nobody,RESOLVED,INVALID,page not displayed, ---, --,normal
799055,Calendar,General,nobody,RESOLVED,DUPLICATE,Lightning not sending invitations/confirmations for CalDAV calendar, ---, --,normal
799128,Calendar,Calendar Frontend,nobody,RESOLVED,WONTFIX,"Free space/gap on right side of event in day and week view, doesn't fill full width", ---, --,normal
799137,Calendar,Provider: CalDAV,nobody,RESOLVED,WORKSFORME,Lightning does not appear to fall back to IMip when inviting people on a non-calendar-auto-schedule server., ---, --,normal
799182,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,write protection of caldav calendars disables itself, ---, --,normal
799208,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Calendar views and unifinder broken in Daily 20121008, ---, --,normal
799319,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,tommorow is worknig day or not, ---, --,normal
799505,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,No reminders for events organized by someone else, ---, --,normal
799620,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Lightning 1.9a2 Does Not Work With Thudnerbird 18.a2, ---, --,major
799983,Calendar,General,nobody,RESOLVED,INVALID,wrong display of the date format, ---, --,normal
800285,Calendar,General,nobody,RESOLVED,WONTFIX,Update loop of 2.0a1 to 2.1a2 nightly, ---, --,normal
800326,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,WORKSFORME,Spam adds calendar events, ---, --,normal
800773,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INVALID,date not found, ---, --,normal
800798,Calendar,Build Config,nobody,RESOLVED,FIXED,"Assembly errors compiling Linux-x86_64: No such instruction: pmulld %xmm6, %xmm0 (webrtc)", ---, --,normal
800818,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,bug format, ---, --,major
800819,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,bug format, ---, --,normal
800821,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,bug format, ---, --,normal
800822,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INVALID,bugzilla, ---, --,normal
800823,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INVALID,bugzilla, ---, --,trivial
800848,Calendar,Lightning Only,nobody,RESOLVED,INCOMPLETE,"By setting the ""default event length"" I am not able to have events of different lengths", ---, --,normal
800860,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,"Since installing latest update of Lightning 1.8 the left and right arrows surrounding the ""today""-button are grayed out, the ones allowing you to step a day at a time in day-view.", ---, --,normal
800868,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Print week day bug, ---, --,normal
801298,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Ver 18 fails on 16.0.1, ---, --,critical
801300,Calendar,General,nobody,RESOLVED,WORKSFORME,lightning 1.8 fails to operate, ---, --,critical
801401,Calendar,General,nobody,RESOLVED,INCOMPLETE,Version 16.0.1 loses calendar, ---, --,normal
802060,Calendar,General,nobody,RESOLVED,DUPLICATE,"Can not add, change or confirm event with tabs in the description", ---, --,normal
802123,Calendar,Alarms,nobody,RESOLVED,INVALID,nggbgggg, ---, --,blocker
802171,Calendar,General,nobody,RESOLVED,INVALID,Lightning does not install in Thunderbird 10.0.9, ---, --,major
802391,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"Better ""Today"", ""Tomorrow"", ""Soon"" Event display controls needed", ---, --,normal
802516,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,Time in calendar different than in event details, ---, --,normal
803053,Calendar,Provider: GData,nobody,RESOLVED,INCOMPLETE,Thunderbird 16.0.1 freezes with Provider for Google Calendar 0.18pre, ---, --,normal
803097,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,salt is less than, ---, --,normal
803830,Calendar,Build Config,nobody,RESOLVED,WORKSFORME,Lightning linux & win32 build fail 'configure: error: Cannot build on Python 2.5. You need at least 2.6.', ---, --,normal
803981,Calendar,Provider: GData,nobody,RESOLVED,FIXED,"""gdata-provider.xpi: The add-on downloaded from ftp.mozilla.org could not be installed because it appears to be corrupt.""", ---, --,major
804002,Calendar,Dialogs,nobody,RESOLVED,WORKSFORME,Attachments scrollbar in event dialog not always visible when it should be, ---, --,normal
804009,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Can't dismiss Google Calendar reminders, ---, --,normal
804025,Calendar,Provider: GData,nobody,RESOLVED,INVALID,Provider for Google calendar can't interact with actual calendar if cache is enabled, ---, --,normal
804161,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Attendees do not work with Google enterprise calendar. Any modification removes all attendees., ---, --,major
804302,Calendar,Provider: GData,nobody,RESOLVED,FIXED,Set em:minVersion to actually supported versions, ---, --,normal
804842,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INCOMPLETE,No indication that a meeting invitation was sent, ---, --,normal
805405,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,"Memory leak after LAN unplugged (Thunderbird 16.0.1, Lightning 1.8, Provider for Google Calendar 0.17)", ---, --,normal
806112,Calendar,General,nobody,RESOLVED,INVALID,unable to show date, ---, --,normal
806220,Calendar,Lightning Only,nobody,RESOLVED,INCOMPLETE,Adding event in lightning errors: Event fails to be added, ---, --,normal
806245,Calendar,Alarms,nobody,RESOLVED,DUPLICATE,to guarantee event alarm in lightning restart is necessary, ---, --,major
806249,Calendar,Dialogs,nobody,RESOLVED,DUPLICATE,window for new event too small and never centered, ---, --,normal
806392,Calendar,General,nobody,RESOLVED,WONTFIX,Sunbird standalone has been abandonned, ---, --,normal
806510,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,Lightning confuses usernames for calendars and mailaccounts, ---, --,critical
807635,Calendar,General,nobody,RESOLVED,DUPLICATE,Thunderbird does not support the Jalaali calendar, ---, --,normal
807639,Calendar,Alarms,nobody,RESOLVED,DUPLICATE,events and tasks should have a different representation in alarms list, ---, --,normal
808071,Calendar,Build Config,nobody,RESOLVED,INVALID,Lightning Trunk version should be higher than Aurora version, ---, --,normal
808123,Calendar,Build Config,nobody,RESOLVED,FIXED,Daily 19.0a1 crashes on launch due to ABI incompatibility - requires new Darwin_x86_64-gcc3 Lightning build, ---, --,critical
808317,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,GData queries recurring appointments using configured timezone disregarding day light savings 'mismatches', ---, --,normal
808354,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,symbol lookup error: libcalbasecomps.so: undefined symbol: JS_ObjectIsDate, ---, --,normal
808564,Calendar,Lightning Only,nobody,RESOLVED,INVALID,Problem with Calendar, ---, --,normal
809015,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,WORKSFORME,Last character missing from event title, ---, --,normal
809454,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,Deleting of an event fails 404 in CalDAV-Calendar, ---, --,major
810058,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Provider for google calendar 0.17 - hangs when adding google calendar with cache option, ---, --,critical
810408,Calendar,Security,nobody,RESOLVED,DUPLICATE,TB running with LT asks for master password twice, ---, --,normal
810761,Calendar,Alarms,nobody,RESOLVED,INVALID,"In Branch Entry Page, Area field is not accepting 40 characterstestettte", ---, --,blocker
811458,Calendar,General,nobody,RESOLVED,WORKSFORME,"""Convert"" to import an event from email defaults to the current date, not the event date", ---, --,normal
812398,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INCOMPLETE,Invites are not being sent to invitees after event creation, ---, --,normal
813223,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Events with duplicate attendee lines cause Lightning and Thunderbird to freeze, ---, --,critical
813776,Calendar,General,nobody,RESOLVED,INCOMPLETE,"Upgraded to latest version of Lightning, all calendar items are gone.", ---, --,normal
813915,Calendar,Dialogs,nobody,RESOLVED,DUPLICATE,"""Event has not been saved"" message is  misleading", ---, --,normal
813932,Calendar,Provider: GData,nobody,RESOLVED,INVALID,Google calendar content not shown with Lightning 1.9 [Solution: Upgrade Provider for Google Calendar extension to version 0.18], ---, --,normal
813983,Calendar,Internal Components,nobody,RESOLVED,WONTFIX,jsDateToDateTime removed but still needed by plugins, ---, --,normal
813993,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,No longer events in Lightning 1.9, ---, --,normal
814024,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,no sync with gmail after T 17 update, ---, --,normal
814196,Calendar,Website,nobody,RESOLVED,DUPLICATE,Invalid URL, ---, --,normal
814290,Calendar,Calendar Frontend,nobody,RESOLVED,INVALID,event color do not display fully as I set in option, ---, --,normal
814356,Calendar,General,nobody,RESOLVED,INCOMPLETE,"With Thunderbird 17, Lightning 1.9 loses the informations of the calendar", ---, --,normal
814384,Calendar,General,nobody,RESOLVED,INVALID,version earlybird and beta, ---, --,major
814678,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,One of my calendars doesnt show up in Lightning 1.9 within TBird 17.0, ---, --,normal
814957,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,Lightning forgetting CalDAV calendar credentials, ---, --,normal
816027,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Error Console Warnings from Lightning 1.9 (Depreciated things), ---, --,normal
816845,Calendar,Sunbird Only,nobody,RESOLVED,WONTFIX,The menu bar is too dark against the background bar, ---, --,normal
817240,Calendar,General,nobody,RESOLVED,INVALID,testing the RolesScenario, ---, --,major
817241,Calendar,Build Config,nobody,RESOLVED,INVALID,sdfsgsdfgdfgdsfgds453455fgvbsfdxgvsfdxcv, ---, --,normal
817314,Calendar,General,nobody,RESOLVED,DUPLICATE,Using Lightning 1.9 with Seamonkey 2.14: Entering a new schedule/date: I tried to invite a group of people using a list in the address-book of seamonkey. Result: only one person (the first one) of the list is invited, ---, --,normal
817566,Calendar,Website,nobody,RESOLVED,DUPLICATE,"Spelling errors in ""FinlandHolidays"" calendar", ---, --,normal
817601,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Events added to Lightning don't show up in google calendar, ---, --,normal
817953,Calendar,General,nobody,RESOLVED,DUPLICATE,Mailing list does not expand, ---, --,normal
818419,Calendar,General,nobody,RESOLVED,INCOMPLETE,Free/busy is not showing when user is found in multiple calendars, ---, --,normal
818448,Calendar,Lightning Only,nobody,RESOLVED,INVALID,lightning add-on in thunderbird bloats Explorer.exe memory size to several GB, ---, --,major
818462,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,WONTFIX,"can't send cal invite ""on behalf of""", ---, --,normal
819267,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,DUPLICATE,Outlook invitation cannot be processed by Lightning, ---, --,normal
819408,Calendar,General,nobody,RESOLVED,INCOMPLETE,I receive Modification Failed every time I try to synch with my Google Calendar, ---, --,normal
819653,Calendar,Provider: GData,nobody,RESOLVED,INVALID,calendar, ---, --,normal
819860,Calendar,Alarms,nobody,RESOLVED,INVALID,"In Home Page, Personal Banking Link inot working", ---, --,critical
819948,Calendar,Sunbird Only,nobody,RESOLVED,INVALID,I downloaded the new iPhone operating system and now new entries in Sunbird or things removed from Sunbird are not synching., ---, --,normal
821312,Calendar,General,nobody,RESOLVED,INCOMPLETE,Cannot Change Event, ---, --,normal
821314,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,WORKSFORME,Impossible to add/accept and event ICS file from Thunderbird to a Lightning calendar., ---, --,normal
821854,Calendar,Dialogs,nobody,RESOLVED,WORKSFORME,attachment box is too small, ---, --,normal
822665,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Delete repeating event deletes events that have already happened, ---, --,normal
822780,Calendar,Provider: CalDAV,nobody,RESOLVED,DUPLICATE,Sync problem with calDav when calendar cache (offline mode) is enabled, ---, --,normal
823277,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Thunderbird / Lightning hangs after entering login for Google Calendar, ---, --,critical
823382,Calendar,Sunbird Only,nobody,RESOLVED,WONTFIX,application configuration incorrect, ---, --,normal
823479,Calendar,General,nobody,RESOLVED,DUPLICATE,Copying calendar events doesn't copy the calendar it's in, ---, --,normal
823943,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Provider for Google Calendar - MODIFICATION_FAILED when importing Facebook ICS, ---, --,major
824353,Calendar,General,nobody,RESOLVED,DUPLICATE,"startup warnings | Lightning 1.9, T'bird 17.0", ---, --,normal
824430,Calendar,Provider: CalDAV,nobody,RESOLVED,INCOMPLETE,"win7:lightning plugin cause thunderbird ""no responding"" with google caldav in China", ---, --,normal
824693,Calendar,Alarms,nobody,RESOLVED,INVALID,New date, ---, --,normal
824943,Calendar,General,nobody,RESOLVED,INVALID,dddddddddddddd, ---, --,normal
825170,Calendar,Dialogs,nobody,RESOLVED,DUPLICATE,"OK button does not close ""Invite attendees"" dialog when an attendee is deleted from the list", ---, --,normal
825421,Calendar,Provider: CalDAV,nobody,RESOLVED,INCOMPLETE,offline support | major stability/function issues | Lightning 1.9, ---, --,normal
825737,Calendar,Provider: GData,nobody,RESOLVED,INVALID,Provider for Google Calendar hangs Thunderbird, ---, --,normal
825833,Calendar,General,nobody,RESOLVED,DUPLICATE,new Events not possible if selected calendar is read-only, ---, --,normal
826750,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Pre-release builds of Lightning for latest-comm-aurora can't be auto-updated, ---, --,normal
826871,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Google Calendar does not sync, ---, --,normal
827711,Calendar,Website,nobody,RESOLVED,WORKSFORME,Public Holidays - South Africa 2013, ---, --,normal
828273,Calendar,General,nobody,RESOLVED,DUPLICATE,Lightning - when creating a new calendar entry only a single participant will be added in case of   selecting a mailing list, ---, --,normal
828551,Calendar,General,nobody,RESOLVED,DUPLICATE,"Event: Invite Attendees: ""List"" function doesn't work.", ---, --,normal
828813,Calendar,Alarms,nobody,RESOLVED,INVALID,"In Branch Entry Page, Area field is not accepting 50 characters", ---, --,critical
829233,Calendar,General,nobody,RESOLVED,DUPLICATE,Delete Event, ---, --,normal
829259,Calendar,Import and Export,nobody,RESOLVED,INVALID,"Convert an invitation to an event works, but with wrong result", ---, --,normal
829608,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INCOMPLETE,accepting calendar invitations while off line quietly fails to send email response, ---, --,normal
829609,Calendar,E-mail based Scheduling (iTIP/iMIP),nobody,RESOLVED,INCOMPLETE,forwarded invitations should show me the organizer and the forwarder, ---, --,normal
829871,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Create event does not work for mails with no event information, ---, --,normal
831956,Calendar,General,nobody,RESOLVED,INVALID,everything is greyed-out if profile is not under /home/, ---, --,normal
832061,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Accept/Decline/etc buttons are not shown, ---, --,normal
832089,Calendar,Dialogs,nobody,RESOLVED,DUPLICATE,Invitations: buttons in e-mail notification response dialog are confusing, ---, --,normal
832191,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,MODIFICATION FAILED | Login failed, ---, --,normal
832771,Calendar,Lightning Only,nobody,RESOLVED,INVALID,No events appear in my calendars, ---, --,normal
832832,Calendar,General,nobody,RESOLVED,INCOMPLETE,Seamonkey 2.15 release, ---, --,normal
833031,Calendar,Website,nobody,RESOLVED,WORKSFORME,Sri Lanka calendar for 2013, ---, --,normal
833272,Calendar,Provider: GData,nobody,RESOLVED,DUPLICATE,Figure out what to do with multiple master password prompts, ---, --,normal
833404,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,No delete confirmation when deleting from tasks/events from sidebar, ---, --,normal
834379,Calendar,Provider: GData,nobody,RESOLVED,WORKSFORME,Lightning doesn't wait for master password, ---, --,normal
834388,Calendar,Sunbird Only,nobody,RESOLVED,FIXED,Remove use of version.nsh from Sunbird, ---, --,normal
